Date,Close,Close_Past_1,Close_Past_2,Close_Past_3,Close_Past_4,Close_Past_5,Close_Past_6,Close_Past_7,Close_Past_8,Close_Past_9,Close_Past_10,Close_Past_11,Close_Past_12,Close_Past_13,Close_Past_14,Close_Past_15,Close_Past_16,Close_Past_17,Close_Past_18,Close_Past_19,Close_Past_20,Close_Past_21,Close_Past_22,Close_Past_23,Close_Past_24,Close_Past_25,Close_Past_26,Close_Past_27,Close_Past_28,Close_Past_29,Close_Past_30,Open,Open_Past_1,Open_Past_2,Open_Past_3,Open_Past_4,Open_Past_5,Open_Past_6,Open_Past_7,Open_Past_8,Open_Past_9,Open_Past_10,Open_Past_11,Open_Past_12,Open_Past_13,Open_Past_14,Open_Past_15,Open_Past_16,Open_Past_17,Open_Past_18,Open_Past_19,Open_Past_20,Open_Past_21,Open_Past_22,Open_Past_23,Open_Past_24,Open_Past_25,Open_Past_26,Open_Past_27,Open_Past_28,Open_Past_29,Open_Past_30,MonthTrend,negative,neutral,positive
2019-12-02,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7296.57763671875,7642.75,8027.26806640625,8206.1455078125,8309.2861328125,8577.9755859375,8550.7607421875,8491.9921875,8708.0947265625,8808.2626953125,8815.662109375,8757.7880859375,9055.5263671875,8813.58203125,8804.880859375,9267.5615234375,9360.8798828125,9342.52734375,9412.6123046875,9235.3544921875,9324.7177734375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,7643.5693359375,8023.64453125,8203.61328125,8305.134765625,8573.98046875,8549.470703125,8491.166015625,8705.7080078125,8811.9365234375,8812.033203125,8759.751953125,9056.91796875,8812.4892578125,8809.46875,9265.3681640625,9352.3935546875,9340.8642578125,9413.0048828125,9235.607421875,9324.787109375,9259.783203125,DOWN,0.07149761674610847,0.8416719442685244,0.08683043898536713
2019-12-03,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7296.57763671875,7642.75,8027.26806640625,8206.1455078125,8309.2861328125,8577.9755859375,8550.7607421875,8491.9921875,8708.0947265625,8808.2626953125,8815.662109375,8757.7880859375,9055.5263671875,8813.58203125,8804.880859375,9267.5615234375,9360.8798828125,9342.52734375,9412.6123046875,9235.3544921875,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,7643.5693359375,8023.64453125,8203.61328125,8305.134765625,8573.98046875,8549.470703125,8491.166015625,8705.7080078125,8811.9365234375,8812.033203125,8759.751953125,9056.91796875,8812.4892578125,8809.46875,9265.3681640625,9352.3935546875,9340.8642578125,9413.0048828125,9235.607421875,9324.787109375,DOWN,0.025199999999999997,0.9049666666666667,0.06983333333333334
2019-12-04,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7296.57763671875,7642.75,8027.26806640625,8206.1455078125,8309.2861328125,8577.9755859375,8550.7607421875,8491.9921875,8708.0947265625,8808.2626953125,8815.662109375,8757.7880859375,9055.5263671875,8813.58203125,8804.880859375,9267.5615234375,9360.8798828125,9342.52734375,9412.6123046875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,7643.5693359375,8023.64453125,8203.61328125,8305.134765625,8573.98046875,8549.470703125,8491.166015625,8705.7080078125,8811.9365234375,8812.033203125,8759.751953125,9056.91796875,8812.4892578125,8809.46875,9265.3681640625,9352.3935546875,9340.8642578125,9413.0048828125,9235.607421875,DOWN,0.04450000000000001,0.8902,0.0653
2019-12-05,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7296.57763671875,7642.75,8027.26806640625,8206.1455078125,8309.2861328125,8577.9755859375,8550.7607421875,8491.9921875,8708.0947265625,8808.2626953125,8815.662109375,8757.7880859375,9055.5263671875,8813.58203125,8804.880859375,9267.5615234375,9360.8798828125,9342.52734375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,7643.5693359375,8023.64453125,8203.61328125,8305.134765625,8573.98046875,8549.470703125,8491.166015625,8705.7080078125,8811.9365234375,8812.033203125,8759.751953125,9056.91796875,8812.4892578125,8809.46875,9265.3681640625,9352.3935546875,9340.8642578125,9413.0048828125,DOWN,0.04333477782592751,0.8593953131771059,0.09726990899696654
2019-12-06,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7296.57763671875,7642.75,8027.26806640625,8206.1455078125,8309.2861328125,8577.9755859375,8550.7607421875,8491.9921875,8708.0947265625,8808.2626953125,8815.662109375,8757.7880859375,9055.5263671875,8813.58203125,8804.880859375,9267.5615234375,9360.8798828125,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,7643.5693359375,8023.64453125,8203.61328125,8305.134765625,8573.98046875,8549.470703125,8491.166015625,8705.7080078125,8811.9365234375,8812.033203125,8759.751953125,9056.91796875,8812.4892578125,8809.46875,9265.3681640625,9352.3935546875,9340.8642578125,UP,0.031201040034667817,0.8835627854261808,0.0852361745391513
2019-12-07,7556.23779296875,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7296.57763671875,7642.75,8027.26806640625,8206.1455078125,8309.2861328125,8577.9755859375,8550.7607421875,8491.9921875,8708.0947265625,8808.2626953125,8815.662109375,8757.7880859375,9055.5263671875,8813.58203125,8804.880859375,9267.5615234375,7547.265625,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,7643.5693359375,8023.64453125,8203.61328125,8305.134765625,8573.98046875,8549.470703125,8491.166015625,8705.7080078125,8811.9365234375,8812.033203125,8759.751953125,9056.91796875,8812.4892578125,8809.46875,9265.3681640625,9352.3935546875,UP,0.04349710019332045,0.8353776414905673,0.12112525831611232
2019-12-08,7564.34521484375,7556.23779296875,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7296.57763671875,7642.75,8027.26806640625,8206.1455078125,8309.2861328125,8577.9755859375,8550.7607421875,8491.9921875,8708.0947265625,8808.2626953125,8815.662109375,8757.7880859375,9055.5263671875,8813.58203125,8804.880859375,7551.3388671875,7547.265625,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,7643.5693359375,8023.64453125,8203.61328125,8305.134765625,8573.98046875,8549.470703125,8491.166015625,8705.7080078125,8811.9365234375,8812.033203125,8759.751953125,9056.91796875,8812.4892578125,8809.46875,9265.3681640625,UP,0.06786440451984933,0.8262724575847471,0.10586313789540347
2019-12-09,7400.8994140625,7564.34521484375,7556.23779296875,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7296.57763671875,7642.75,8027.26806640625,8206.1455078125,8309.2861328125,8577.9755859375,8550.7607421875,8491.9921875,8708.0947265625,8808.2626953125,8815.662109375,8757.7880859375,9055.5263671875,8813.58203125,7561.79541015625,7551.3388671875,7547.265625,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,7643.5693359375,8023.64453125,8203.61328125,8305.134765625,8573.98046875,8549.470703125,8491.166015625,8705.7080078125,8811.9365234375,8812.033203125,8759.751953125,9056.91796875,8812.4892578125,8809.46875,UP,0.0351011700390013,0.8839961332044401,0.08090269675655856
2019-12-10,7278.11962890625,7400.8994140625,7564.34521484375,7556.23779296875,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7296.57763671875,7642.75,8027.26806640625,8206.1455078125,8309.2861328125,8577.9755859375,8550.7607421875,8491.9921875,8708.0947265625,8808.2626953125,8815.662109375,8757.7880859375,9055.5263671875,7397.13427734375,7561.79541015625,7551.3388671875,7547.265625,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,7643.5693359375,8023.64453125,8203.61328125,8305.134765625,8573.98046875,8549.470703125,8491.166015625,8705.7080078125,8811.9365234375,8812.033203125,8759.751953125,9056.91796875,8812.4892578125,DOWN,0.047769851323421576,0.8611240749383292,0.09110607373824922
2019-12-11,7217.42724609375,7278.11962890625,7400.8994140625,7564.34521484375,7556.23779296875,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7296.57763671875,7642.75,8027.26806640625,8206.1455078125,8309.2861328125,8577.9755859375,8550.7607421875,8491.9921875,8708.0947265625,8808.2626953125,8815.662109375,8757.7880859375,7277.19775390625,7397.13427734375,7561.79541015625,7551.3388671875,7547.265625,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,7643.5693359375,8023.64453125,8203.61328125,8305.134765625,8573.98046875,8549.470703125,8491.166015625,8705.7080078125,8811.9365234375,8812.033203125,8759.751953125,9056.91796875,DOWN,0.09036666666666668,0.8439333333333333,0.06570000000000001
2019-12-12,7243.13427734375,7217.42724609375,7278.11962890625,7400.8994140625,7564.34521484375,7556.23779296875,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7296.57763671875,7642.75,8027.26806640625,8206.1455078125,8309.2861328125,8577.9755859375,8550.7607421875,8491.9921875,8708.0947265625,8808.2626953125,8815.662109375,7216.73876953125,7277.19775390625,7397.13427734375,7561.79541015625,7551.3388671875,7547.265625,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,7643.5693359375,8023.64453125,8203.61328125,8305.134765625,8573.98046875,8549.470703125,8491.166015625,8705.7080078125,8811.9365234375,8812.033203125,8759.751953125,DOWN,0.05280000000000001,0.8683333333333333,0.07886666666666668
2019-12-13,7269.6845703125,7243.13427734375,7217.42724609375,7278.11962890625,7400.8994140625,7564.34521484375,7556.23779296875,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7296.57763671875,7642.75,8027.26806640625,8206.1455078125,8309.2861328125,8577.9755859375,8550.7607421875,8491.9921875,8708.0947265625,8808.2626953125,7244.662109375,7216.73876953125,7277.19775390625,7397.13427734375,7561.79541015625,7551.3388671875,7547.265625,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,7643.5693359375,8023.64453125,8203.61328125,8305.134765625,8573.98046875,8549.470703125,8491.166015625,8705.7080078125,8811.9365234375,8812.033203125,UP,0.04016532782240593,0.8414386187127095,0.11839605346488452
2019-12-14,7124.673828125,7269.6845703125,7243.13427734375,7217.42724609375,7278.11962890625,7400.8994140625,7564.34521484375,7556.23779296875,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7296.57763671875,7642.75,8027.26806640625,8206.1455078125,8309.2861328125,8577.9755859375,8550.7607421875,8491.9921875,8708.0947265625,7268.90283203125,7244.662109375,7216.73876953125,7277.19775390625,7397.13427734375,7561.79541015625,7551.3388671875,7547.265625,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,7643.5693359375,8023.64453125,8203.61328125,8305.134765625,8573.98046875,8549.470703125,8491.166015625,8705.7080078125,8811.9365234375,UP,0.022999999999999996,0.8837666666666666,0.09323333333333332
2019-12-15,7152.3017578125,7124.673828125,7269.6845703125,7243.13427734375,7217.42724609375,7278.11962890625,7400.8994140625,7564.34521484375,7556.23779296875,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7296.57763671875,7642.75,8027.26806640625,8206.1455078125,8309.2861328125,8577.9755859375,8550.7607421875,8491.9921875,7124.23974609375,7268.90283203125,7244.662109375,7216.73876953125,7277.19775390625,7397.13427734375,7561.79541015625,7551.3388671875,7547.265625,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,7643.5693359375,8023.64453125,8203.61328125,8305.134765625,8573.98046875,8549.470703125,8491.166015625,8705.7080078125,DOWN,0.0710952603159789,0.8279114725684955,0.10099326711552561
2019-12-16,6932.48046875,7152.3017578125,7124.673828125,7269.6845703125,7243.13427734375,7217.42724609375,7278.11962890625,7400.8994140625,7564.34521484375,7556.23779296875,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7296.57763671875,7642.75,8027.26806640625,8206.1455078125,8309.2861328125,8577.9755859375,8550.7607421875,7153.6630859375,7124.23974609375,7268.90283203125,7244.662109375,7216.73876953125,7277.19775390625,7397.13427734375,7561.79541015625,7551.3388671875,7547.265625,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,7643.5693359375,8023.64453125,8203.61328125,8305.134765625,8573.98046875,8549.470703125,8491.166015625,UP,0.06403119896003466,0.8704376520782641,0.06553114896170127
2019-12-17,6640.51513671875,6932.48046875,7152.3017578125,7124.673828125,7269.6845703125,7243.13427734375,7217.42724609375,7278.11962890625,7400.8994140625,7564.34521484375,7556.23779296875,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7296.57763671875,7642.75,8027.26806640625,8206.1455078125,8309.2861328125,8577.9755859375,6931.3154296875,7153.6630859375,7124.23974609375,7268.90283203125,7244.662109375,7216.73876953125,7277.19775390625,7397.13427734375,7561.79541015625,7551.3388671875,7547.265625,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,7643.5693359375,8023.64453125,8203.61328125,8305.134765625,8573.98046875,8549.470703125,DOWN,0.061733333333333335,0.8806999999999999,0.05756666666666666
2019-12-18,7276.802734375,6640.51513671875,6932.48046875,7152.3017578125,7124.673828125,7269.6845703125,7243.13427734375,7217.42724609375,7278.11962890625,7400.8994140625,7564.34521484375,7556.23779296875,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7296.57763671875,7642.75,8027.26806640625,8206.1455078125,8309.2861328125,6647.6982421875,6931.3154296875,7153.6630859375,7124.23974609375,7268.90283203125,7244.662109375,7216.73876953125,7277.19775390625,7397.13427734375,7561.79541015625,7551.3388671875,7547.265625,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,7643.5693359375,8023.64453125,8203.61328125,8305.134765625,8573.98046875,DOWN,0.06544205894119218,0.8522136284837978,0.08234431257501
2019-12-19,7202.84423828125,7276.802734375,6640.51513671875,6932.48046875,7152.3017578125,7124.673828125,7269.6845703125,7243.13427734375,7217.42724609375,7278.11962890625,7400.8994140625,7564.34521484375,7556.23779296875,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7296.57763671875,7642.75,8027.26806640625,8206.1455078125,7277.5908203125,6647.6982421875,6931.3154296875,7153.6630859375,7124.23974609375,7268.90283203125,7244.662109375,7216.73876953125,7277.19775390625,7397.13427734375,7561.79541015625,7551.3388671875,7547.265625,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,7643.5693359375,8023.64453125,8203.61328125,8305.134765625,UP,0.05632957802813146,0.811545896940204,0.13212452503166452
2019-12-20,7218.81640625,7202.84423828125,7276.802734375,6640.51513671875,6932.48046875,7152.3017578125,7124.673828125,7269.6845703125,7243.13427734375,7217.42724609375,7278.11962890625,7400.8994140625,7564.34521484375,7556.23779296875,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7296.57763671875,7642.75,8027.26806640625,7208.63671875,7277.5908203125,6647.6982421875,6931.3154296875,7153.6630859375,7124.23974609375,7268.90283203125,7244.662109375,7216.73876953125,7277.19775390625,7397.13427734375,7561.79541015625,7551.3388671875,7547.265625,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,7643.5693359375,8023.64453125,8203.61328125,DOWN,0.053600000000000016,0.8311333333333333,0.11526666666666668
2019-12-21,7191.15869140625,7218.81640625,7202.84423828125,7276.802734375,6640.51513671875,6932.48046875,7152.3017578125,7124.673828125,7269.6845703125,7243.13427734375,7217.42724609375,7278.11962890625,7400.8994140625,7564.34521484375,7556.23779296875,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7296.57763671875,7642.75,7220.59375,7208.63671875,7277.5908203125,6647.6982421875,6931.3154296875,7153.6630859375,7124.23974609375,7268.90283203125,7244.662109375,7216.73876953125,7277.19775390625,7397.13427734375,7561.79541015625,7551.3388671875,7547.265625,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,7643.5693359375,8023.64453125,UP,0.04256666666666667,0.8462999999999999,0.11113333333333332
2019-12-22,7511.5888671875,7191.15869140625,7218.81640625,7202.84423828125,7276.802734375,6640.51513671875,6932.48046875,7152.3017578125,7124.673828125,7269.6845703125,7243.13427734375,7217.42724609375,7278.11962890625,7400.8994140625,7564.34521484375,7556.23779296875,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7296.57763671875,7191.1884765625,7220.59375,7208.63671875,7277.5908203125,6647.6982421875,6931.3154296875,7153.6630859375,7124.23974609375,7268.90283203125,7244.662109375,7216.73876953125,7277.19775390625,7397.13427734375,7561.79541015625,7551.3388671875,7547.265625,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,7643.5693359375,DOWN,0.053468448948298275,0.8519283976132538,0.09460315343844795
2019-12-23,7355.62841796875,7511.5888671875,7191.15869140625,7218.81640625,7202.84423828125,7276.802734375,6640.51513671875,6932.48046875,7152.3017578125,7124.673828125,7269.6845703125,7243.13427734375,7217.42724609375,7278.11962890625,7400.8994140625,7564.34521484375,7556.23779296875,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7397.796875,7508.90234375,7191.1884765625,7220.59375,7208.63671875,7277.5908203125,6647.6982421875,6931.3154296875,7153.6630859375,7124.23974609375,7268.90283203125,7244.662109375,7216.73876953125,7277.19775390625,7397.13427734375,7561.79541015625,7551.3388671875,7547.265625,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,7296.16455078125,UP,0.05576480783973867,0.8531382287257092,0.09109696343455218
2019-12-24,7322.5322265625,7355.62841796875,7511.5888671875,7191.15869140625,7218.81640625,7202.84423828125,7276.802734375,6640.51513671875,6932.48046875,7152.3017578125,7124.673828125,7269.6845703125,7243.13427734375,7217.42724609375,7278.11962890625,7400.8994140625,7564.34521484375,7556.23779296875,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7047.9169921875,7354.39306640625,7508.90234375,7191.1884765625,7220.59375,7208.63671875,7277.5908203125,6647.6982421875,6931.3154296875,7153.6630859375,7124.23974609375,7268.90283203125,7244.662109375,7216.73876953125,7277.19775390625,7397.13427734375,7561.79541015625,7551.3388671875,7547.265625,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,7398.6337890625,DOWN,0.0372,0.8792333333333334,0.08356666666666665
2019-12-25,7275.15576171875,7322.5322265625,7355.62841796875,7511.5888671875,7191.15869140625,7218.81640625,7202.84423828125,7276.802734375,6640.51513671875,6932.48046875,7152.3017578125,7124.673828125,7269.6845703125,7243.13427734375,7217.42724609375,7278.11962890625,7400.8994140625,7564.34521484375,7556.23779296875,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7146.1337890625,7325.755859375,7354.39306640625,7508.90234375,7191.1884765625,7220.59375,7208.63671875,7277.5908203125,6647.6982421875,6931.3154296875,7153.6630859375,7124.23974609375,7268.90283203125,7244.662109375,7216.73876953125,7277.19775390625,7397.13427734375,7561.79541015625,7551.3388671875,7547.265625,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,7039.97705078125,DOWN,0.039697353509766005,0.904439704019732,0.055862942470501976
2019-12-26,7238.966796875,7275.15576171875,7322.5322265625,7355.62841796875,7511.5888671875,7191.15869140625,7218.81640625,7202.84423828125,7276.802734375,6640.51513671875,6932.48046875,7152.3017578125,7124.673828125,7269.6845703125,7243.13427734375,7217.42724609375,7278.11962890625,7400.8994140625,7564.34521484375,7556.23779296875,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7218.37109375,7274.79931640625,7325.755859375,7354.39306640625,7508.90234375,7191.1884765625,7220.59375,7208.63671875,7277.5908203125,6647.6982421875,6931.3154296875,7153.6630859375,7124.23974609375,7268.90283203125,7244.662109375,7216.73876953125,7277.19775390625,7397.13427734375,7561.79541015625,7551.3388671875,7547.265625,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,7145.1591796875,DOWN,0.032433333333333335,0.8752333333333334,0.09233333333333332
2019-12-27,7290.08837890625,7238.966796875,7275.15576171875,7322.5322265625,7355.62841796875,7511.5888671875,7191.15869140625,7218.81640625,7202.84423828125,7276.802734375,6640.51513671875,6932.48046875,7152.3017578125,7124.673828125,7269.6845703125,7243.13427734375,7217.42724609375,7278.11962890625,7400.8994140625,7564.34521484375,7556.23779296875,7546.99658203125,7448.3076171875,7252.03466796875,7320.1455078125,7321.98828125,7424.29248046875,7569.6298828125,7761.24365234375,7463.10595703125,7531.66357421875,7238.14111328125,7274.79931640625,7325.755859375,7354.39306640625,7508.90234375,7191.1884765625,7220.59375,7208.63671875,7277.5908203125,6647.6982421875,6931.3154296875,7153.6630859375,7124.23974609375,7268.90283203125,7244.662109375,7216.73876953125,7277.19775390625,7397.13427734375,7561.79541015625,7551.3388671875,7547.265625,7450.5615234375,7253.24169921875,7320.125,7323.9755859375,7424.0361328125,7571.6162109375,7764.05712890625,7466.72705078125,7536.8203125,7220.880859375,DOWN,0.031102073471564767,0.9292619507967198,0.039635975731715456
